//X,Y,Z,R,G,B
401886.780,5755895.630,79.770,157,183,127
401886.150,5755895.900,80.030,199,214,155
401886.370,5755895.790,79.890,181,201,139
401892.610,5755895.310,80.050,140,175,77
401892.380,5755895.270,80.030,151,186,83
401890.110,5755895.520,80.070,151,176,109
401888.510,5755895.610,80.070,137,168,78
401888.290,5755895.680,80.090,144,175,87
401915.690,5755893.710,79.710,211,236,163
401915.440,5755893.870,79.770,195,222,149
401915.220,5755893.860,79.760,181,207,136
401914.990,5755893.850,79.750,171,197,125
401914.550,5755893.810,79.730,177,200,126
401914.340,5755893.640,79.660,185,208,140
401914.090,5755893.800,79.710,182,207,138
401913.890,5755893.660,79.650,179,202,132
401892.840,5755895.360,79.850,124,152,74
401892.650,5755895.670,79.960,136,164,77
401892.420,5755895.680,79.960,163,192,96
401892.160,5755895.420,79.860,170,204,92
401889.870,5755895.550,79.860,155,179,116
401889.390,5755895.440,79.810,154,178,110
401888.990,5755895.810,79.940,148,174,98
401915.700,5755893.900,79.570,190,220,140
401912.270,5755894.130,79.580,176,203,123
401892.280,5755895.290,80.030,147,182,110
401892.100,5755895.260,80.090,161,199,121
401892.320,5755895.330,79.890,149,185,112
401892.090,5755895.330,80.000,149,188,111
401892.020,5755895.260,79.970,155,194,110
401892.220,5755895.450,79.880,139,175,104
401892.000,5755895.450,79.980,148,184,110
401891.940,5755895.360,79.940,151,185,108
401891.880,5755895.280,79.900,162,194,116
401892.230,5755895.630,79.860,172,206,123
401892.060,5755895.600,79.920,147,182,107
401891.930,5755895.550,79.930,136,169,100
401891.860,5755895.470,79.900,159,190,117
401891.780,5755895.400,79.880,173,204,128
401891.660,5755895.350,79.900,176,210,134
401891.560,5755895.280,79.900,182,219,143
401891.930,5755895.730,79.930,172,204,123
401891.790,5755895.690,79.960,163,194,121
401891.700,5755895.620,79.950,173,206,129
401891.590,5755895.570,79.950,184,217,137
401891.430,5755895.530,80.000,175,210,131
401891.330,5755895.470,79.990,164,203,124
401891.280,5755895.380,79.950,160,198,120
401891.620,5755895.730,79.910,172,208,127
401891.480,5755895.690,79.940,170,207,126
401891.360,5755895.640,79.960,175,208,134
401891.290,5755895.560,79.930,164,197,125
401891.180,5755895.500,79.930,159,191,120
401891.160,5755895.400,79.860,158,192,118
401891.120,5755895.300,79.810,154,190,109
401891.100,5755895.720,79.990,176,206,140
401891.020,5755895.650,79.970,171,200,134
401890.950,5755895.570,79.940,171,201,131
401890.880,5755895.490,79.910,160,193,117
401890.850,5755895.400,79.850,166,200,126
401890.730,5755895.340,79.860,157,192,122
401890.930,5755895.760,79.950,175,202,136
401890.780,5755895.720,79.990,167,196,130
401890.790,5755895.600,79.890,162,193,124
401890.690,5755895.540,79.880,160,190,122
401890.560,5755895.500,79.910,166,197,132
401890.500,5755895.410,79.870,153,185,125
401890.600,5755895.770,79.960,162,193,129
401890.560,5755895.680,79.900,158,186,121
401890.470,5755895.610,79.890,165,190,128
401890.400,5755895.530,79.860,143,170,115
401890.320,5755895.460,79.840,131,156,106
401890.220,5755895.400,79.830,157,184,128
401890.470,5755895.790,79.880,157,186,121
401890.390,5755895.720,79.860,163,189,125
401890.310,5755895.650,79.840,154,180,123
401890.230,5755895.570,79.820,133,158,103
401890.120,5755895.520,79.820,154,181,116
401890.050,5755895.440,79.790,162,189,125
401890.300,5755895.830,79.840,154,185,116
401890.210,5755895.770,79.830,159,186,122
401890.130,5755895.690,79.800,149,176,114
401890.030,5755895.630,79.800,145,173,107
401889.950,5755895.560,79.780,155,183,116
401889.860,5755895.490,79.770,164,191,122
401889.750,5755895.430,79.770,168,195,128
401890.030,5755895.810,79.790,152,177,113
401889.930,5755895.750,79.790,162,185,117
401889.840,5755895.680,79.780,147,175,106
401889.740,5755895.620,79.780,141,170,101
401889.680,5755895.540,79.730,146,174,104
401889.550,5755895.490,79.760,155,183,104
401889.470,5755895.420,79.730,169,195,114
401889.830,5755895.870,79.780,163,186,115
401889.750,5755895.790,79.760,150,178,107
401889.650,5755895.730,79.750,136,165,95
401889.590,5755895.650,79.710,138,163,91
401889.480,5755895.590,79.720,161,185,107
401889.350,5755895.550,79.740,169,194,113
401889.210,5755895.500,79.770,181,206,127
401888.990,5755895.510,79.880,160,185,113
401889.670,5755895.900,79.730,164,191,118
401889.570,5755895.840,79.720,149,173,99
401889.440,5755895.800,79.750,151,173,97
401889.290,5755895.760,79.790,162,184,111
401889.150,5755895.720,79.820,177,203,128
401889.030,5755895.660,79.830,177,208,131
401888.710,5755895.720,80.030,161,190,118
401888.640,5755895.650,80.000,162,188,119
401888.510,5755895.600,80.020,156,183,119
401888.440,5755895.520,79.990,140,167,106
401889.410,5755895.880,79.680,168,193,119
401889.220,5755895.860,79.750,168,196,125
401889.050,5755895.840,79.810,167,200,127
401888.750,5755895.880,79.990,163,198,124
401888.680,5755895.810,79.960,161,192,122
401888.590,5755895.740,79.950,159,185,117
401888.430,5755895.710,80.000,148,174,109
401888.320,5755895.650,80.010,138,162,103
401888.240,5755895.580,79.980,127,151,92
401888.120,5755895.530,80.000,128,154,87
401888.750,5755895.950,79.890,144,176,111
401888.650,5755895.890,79.890,159,189,123
401888.550,5755895.820,79.880,161,188,124
401888.470,5755895.750,79.870,151,176,110
401888.280,5755895.740,79.940,151,174,107
401888.180,5755895.680,79.940,132,151,90
401888.080,5755895.610,79.930,143,160,96
401887.970,5755895.560,79.940,151,165,94
401888.470,5755895.930,79.850,148,176,114
401888.330,5755895.890,79.890,161,187,118
401888.180,5755895.860,79.930,167,190,118
401888.130,5755895.770,79.890,165,186,117
401888.000,5755895.730,79.910,163,177,113
401887.920,5755895.650,79.890,167,174,108
401887.850,5755895.580,79.860,167,176,113
401888.080,5755895.980,79.930,169,194,121
401887.980,5755895.920,79.920,171,196,125
401887.890,5755895.850,79.910,177,196,127
401887.790,5755895.790,79.910,176,189,125
401887.650,5755895.750,79.940,153,167,110
401887.500,5755895.720,79.990,155,175,118
401887.390,5755895.660,79.990,150,174,114
401887.320,5755895.580,79.960,156,181,122
401887.920,5755895.900,79.780,164,187,117
401887.830,5755895.830,79.770,165,188,118
401887.640,5755895.820,79.850,155,175,114
401887.450,5755895.810,79.930,160,179,122
401887.340,5755895.750,79.940,154,175,117
401887.190,5755895.720,79.980,147,169,114
401887.090,5755895.660,79.980,161,184,130
401887.710,5755895.970,79.780,172,194,127
401887.530,5755895.950,79.850,162,184,124
401887.350,5755895.930,79.920,156,175,122
401887.240,5755895.880,79.940,148,167,115
401887.100,5755895.840,79.970,132,152,106
401887.020,5755895.760,79.950,133,156,111
401886.920,5755895.700,79.940,164,188,136
401886.880,5755895.610,79.880,174,194,146
401887.490,5755896.040,79.790,173,198,143
401887.330,5755896.010,79.850,152,176,124
401887.170,5755895.980,79.900,145,167,114
401887.010,5755895.950,79.950,138,156,112
401886.910,5755895.890,79.950,129,149,108
401886.820,5755895.820,79.940,133,152,104
401887.080,5755896.090,79.880,155,176,121
401886.960,5755896.040,79.900,156,175,119
401886.840,5755895.990,79.910,171,188,136
401886.760,5755895.920,79.890,165,180,130
401886.740,5755896.110,79.910,187,207,153
401886.640,5755896.050,79.910,189,206,157
401886.580,5755895.970,79.870,191,208,153
401886.440,5755896.110,79.900,187,203,156
401885.970,5755896.160,79.860,159,176,126
401888.430,5755895.550,80.020,138,169,81
401887.970,5755895.530,79.990,129,157,92
401892.840,5755895.220,79.890,119,150,70
401892.620,5755895.250,79.890,127,159,71
401892.410,5755895.340,79.910,143,175,83
401891.950,5755895.270,79.860,163,202,69
401891.730,5755895.300,79.860,162,202,78
401891.530,5755895.390,79.890,172,213,85
401891.290,5755895.320,79.850,170,210,84
401891.140,5755895.730,80.010,172,208,93
401890.930,5755895.800,80.030,177,210,101
401890.030,5755895.740,79.960,160,183,121
401889.770,5755895.570,79.880,156,180,112
401889.540,5755895.560,79.860,160,186,116
401889.300,5755895.470,79.810,139,163,99
401889.080,5755895.510,79.820,139,165,96
401888.890,5755895.670,79.870,151,180,104
401888.680,5755895.750,79.900,161,191,110
401888.490,5755895.890,79.950,153,181,105
401888.050,5755895.950,79.950,159,183,114
401887.770,5755895.700,79.830,149,174,103
401887.560,5755895.750,79.840,155,181,107
401887.110,5755895.740,79.820,133,158,94
401886.890,5755895.810,79.830,136,161,102
401886.700,5755895.950,79.880,161,186,122
401886.470,5755895.900,79.850,178,200,136
401886.250,5755895.950,79.860,171,195,123
401886.050,5755896.070,79.890,161,186,117
401893.330,5755895.600,79.850,142,167,96
401893.110,5755895.590,79.830,162,189,110
401892.220,5755895.570,79.780,180,213,108
401915.470,5755893.750,79.760,195,223,146
401915.240,5755893.880,79.810,183,209,135
401915.040,5755893.740,79.740,171,197,124
401914.590,5755893.960,79.810,172,195,121
401914.410,5755893.740,79.710,187,209,139
401914.190,5755893.800,79.720,181,206,137
401913.980,5755893.760,79.690,180,205,130
401915.740,5755893.530,79.470,197,226,147
401915.490,5755893.830,79.580,192,221,143
401886.750,5755895.620,79.920,167,195,132
401886.660,5755895.780,79.970,168,193,117
401887.580,5755895.820,80.030,169,196,113
401887.300,5755895.760,79.930,146,172,101
401887.130,5755895.830,79.920,127,153,93
401886.890,5755895.820,79.850,141,166,109
401886.820,5755896.010,79.930,177,203,127
401886.610,5755896.040,79.890,188,213,134
401887.890,5755895.960,79.990,151,177,94
